n,p,M,trim,theta,count,survival,micro_cost,slack
256,2949377,11521,5,0.75,4489,0.389636316292,0.568336561860,0.032863438140
1024,11059201,10800,5,0.75,4208,0.389629629630,0.568326808471,0.032873191529
512,5241857,10238,5,0.75,3989,0.389626880250,0.568322798134,0.032877201866
1024,14588929,14247,5,0.75,5551,0.389625886151,0.568321348109,0.032878651891
512,5349889,10449,5,0.75,4071,0.389606660924,0.568293305549,0.032906694451
256,3762433,14697,5,0.75,5726,0.389603320406,0.568288432957,0.032911567043
512,6863873,13406,5,0.75,5223,0.389601670894,0.568286026924,0.032913973076
512,7103489,13874,5,0.75,5405,0.389577627216,0.568250956012,0.032949043988
256,2766593,10807,5,0.75,4210,0.389562320718,0.568228629441,0.032971370559
1024,11594753,11323,5,0.75,4411,0.389561070388,0.568226805668,0.032973194332
512,7633921,14910,5,0.75,5808,0.389537223340,0.568192021567,0.033007978433
1024,12192769,11907,5,0.75,4638,0.389518770471,0.568165105595,0.033034894405
1024,12989441,12685,5,0.75,4941,0.389515175404,0.568159861710,0.033040138290
256,3558913,13902,5,0.75,5415,0.389512300388,0.568155668116,0.033044331884
256,3710209,14493,5,0.75,5645,0.389498378528,0.568135361224,0.033064638776
256,3373057,13176,5,0.75,5132,0.389496053430,0.568131969760,0.033068030240
256,2957057,11551,5,0.75,4499,0.389490087438,0.568123267564,0.033076732436
1024,12327937,12039,5,0.75,4689,0.389484176427,0.568114645565,0.033085354435
256,3682817,14386,5,0.75,5603,0.389475879327,0.568102543138,0.033097456862
512,5399041,10545,5,0.75,4107,0.389473684211,0.568099341267,0.033100658733
256,3452929,13488,5,0.75,5253,0.389457295374,0.568075435962,0.033124564038
1024,11148289,10887,5,0.75,4240,0.389455313677,0.568072545392,0.033127454608
512,5651969,11039,5,0.75,4299,0.389437449044,0.568046487442,0.033153512558
512,6406657,12513,5,0.75,4873,0.389434987613,0.568042897116,0.033157102884
256,2856961,11160,5,0.75,4346,0.389426523297,0.568030550782,0.033169449218
512,7266817,14193,5,0.75,5527,0.389417318396,0.568017124206,0.033182875794
512,7650817,14943,5,0.75,5819,0.389413103125,0.568010975670,0.033189024330
256,3351553,13092,5,0.75,5098,0.389398105713,0.567989099944,0.033210900056
256,2679041,10465,5,0.75,4075,0.389393215480,0.567981966886,0.033218033114
512,5955073,11631,5,0.75,4529,0.389390422148,0.567977892438,0.033222107562
1024,13280257,12969,5,0.75,5050,0.389390084047,0.567977399272,0.033222600728
1024,13135873,12828,5,0.75,4995,0.389382600561,0.567966483610,0.033233516390
1024,12820481,12520,5,0.75,4875,0.389376996805,0.567958309784,0.033241690216
1024,15050753,14698,5,0.75,5723,0.389372703769,0.567952047818,0.033247952182
1024,14703617,14359,5,0.75,5591,0.389372518978,0.567951778275,0.033248221725
1024,11926529,11647,5,0.75,4535,0.389370653387,0.567949057063,0.033250942937
1024,14988289,14637,5,0.75,5699,0.389355742297,0.567927307248,0.033272692752
