n,p,M,trim,theta,count,survival,micro_cost,slack
1024,6156289,6012,5,0.75,2341,0.389387890885,0.567974200253,0.033225799747
1024,7326721,7155,5,0.75,2786,0.389378057303,0.567959856661,0.033240143339
1024,6737921,6580,5,0.75,2562,0.389361702128,0.567936000456,0.033263999544
1024,2790401,2725,5,0.75,1061,0.389357798165,0.567930306006,0.033269693994
1024,5117953,4998,5,0.75,1946,0.389355742297,0.567927307248,0.033272692752
1024,7874561,7690,5,0.75,2994,0.389336801040,0.567899678897,0.033300321103
512,2861569,5589,5,0.75,2176,0.389336196099,0.567898796510,0.033301203490
512,1563649,3054,5,0.75,1189,0.389325474787,0.567883158046,0.033316841954
512,3548161,6930,5,0.75,2698,0.389321789322,0.567877782303,0.033322217697
256,1532161,5985,5,0.75,2330,0.389306599833,0.567855626406,0.033344373594
512,3686401,7200,5,0.75,2803,0.389305555556,0.567854103188,0.033345896812
512,2892289,5649,5,0.75,2199,0.389272437600,0.567805796230,0.033394203770
256,1527041,5965,5,0.75,2322,0.389270746018,0.567803328833,0.033396671167
1024,4790273,4678,5,0.75,1821,0.389268918341,0.567800662922,0.033399337078
1024,8128513,7938,5,0.75,3090,0.389266817838,0.567797599058,0.033402400942
256,929281,3630,5,0.75,1413,0.389256198347,0.567782109113,0.033417890887
256,1591553,6217,5,0.75,2420,0.389255267814,0.567780751807,0.033419248193
256,1129217,4411,5,0.75,1717,0.389254137384,0.567779102923,0.033420897077
256,1651457,6451,5,0.75,2511,0.389241977988,0.567761366822,0.033438633178
256,1802753,7042,5,0.75,2741,0.389236012496,0.567752665356,0.033447334644
1024,7340033,7168,5,0.75,2790,0.389229910714,0.567743765093,0.033456234907
256,836609,3268,5,0.75,1272,0.389228886169,0.567742270657,0.033457729343
1024,6835201,6675,5,0.75,2598,0.389213483146,0.567719803293,0.033480196707
512,1670657,3263,5,0.75,1270,0.389212381244,0.567718196022,0.033481803978
1024,5591041,5460,5,0.75,2125,0.389194139194,0.567691587557,0.033508412443
1024,7475201,7300,5,0.75,2841,0.389178082192,0.567668166277,0.033531833723
1024,5372929,5247,5,0.75,2042,0.389174766533,0.567663329946,0.033536670054
512,1201153,2346,5,0.75,913,0.389173060529,0.567660841511,0.033539158489
256,1210369,4728,5,0.75,1840,0.389170896785,0.567657685402,0.033542314598
512,3072001,6000,5,0.75,2335,0.389166666667,0.567651515210,0.033548484790
512,4081153,7971,5,0.75,3102,0.389160707565,0.567642823065,0.033557176935
512,1256449,2454,5,0.75,955,0.389160554197,0.567642599358,0.033557400642
512,2314241,4520,5,0.75,1759,0.389159292035,0.567640758326,0.033559241674
256,995329,3888,5,0.75,1513,0.389146090535,0.567621502176,0.033578497824
256,782849,3058,5,0.75,1190,0.389143230870,0.567617330973,0.033582669027
1024,5431297,5304,5,0.75,2064,0.389140271493,0.567613014327,0.033586985673
1024,7504897,7329,5,0.75,2852,0.389139036704,0.567611213222,0.033588786778
1024,4049921,3955,5,0.75,1539,0.389127686473,0.567594657396,0.033605342604
256,715777,2796,5,0.75,1088,0.389127324750,0.567594129774,0.033605870226
256,1384193,5407,5,0.75,2104,0.389125208064,0.567591042305,0.033608957695
256,1692161,6610,5,0.75,2572,0.389107413011,0.567565085846,0.033634914154
256,925697,3616,5,0.75,1407,0.389103982301,0.567560081698,0.033639918302
256,1450753,5667,5,0.75,2205,0.389094759132,0.567546628475,0.033653371525
256,1473793,5757,5,0.75,2240,0.389091540733,0.567541934011,0.033658065989
512,1689601,3300,5,0.75,1284,0.389090909091,0.567541012676,0.033658987324
256,1740289,6798,5,0.75,2645,0.389085025007,0.567532429955,0.033667570045
512,3466241,6770,5,0.75,2634,0.389069423929,0.567509673701,0.033690326299
256,632321,2470,5,0.75,961,0.389068825911,0.567508801411,0.033691198589
256,1156097,4516,5,0.75,1757,0.389061116032,0.567497555524,0.033702444476
256,1800961,7035,5,0.75,2737,0.389054726368,0.567488235347,0.033711764653
512,2787329,5444,5,0.75,2118,0.389052167524,0.567484502931,0.033715497069
256,1748993,6832,5,0.75,2658,0.389051522248,0.567483561710,0.033716438290
512,3795457,7413,5,0.75,2884,0.389046270066,0.567475900702,0.033724099298
512,1409537,2753,5,0.75,1071,0.389030148928,0.567452385871,0.033747614129
256,844289,3298,5,0.75,1283,0.389023650697,0.567442907334,0.033757092666
256,979201,3825,5,0.75,1488,0.389019607843,0.567437010292,0.033762989708
512,2262529,4419,5,0.75,1719,0.389002036660,0.567411380376,0.033788619624
1024,3072001,3000,5,0.75,1167,0.389000000000,0.567408409636,0.033791590364
1024,3127297,3054,5,0.75,1188,0.388998035363,0.567405543951,0.033794456049
256,1047041,4090,5,0.75,1591,0.388997555012,0.567404843295,0.033795156705
256,683777,2671,5,0.75,1039,0.388992886559,0.567398033734,0.033801966266
1024,7065601,6900,5,0.75,2684,0.388985507246,0.567387270021,0.033812729979
256,1622273,6337,5,0.75,2465,0.388985324286,0.567387003149,0.033812996851
512,1318913,2576,5,0.75,1002,0.388975155280,0.567372170296,0.033827829704
512,3018241,5895,5,0.75,2293,0.388973706531,0.567370057103,0.033829942897
512,2349569,4589,5,0.75,1785,0.388973632600,0.567369949264,0.033830050736
512,3435521,6710,5,0.75,2610,0.388971684054,0.567367107050,0.033832892950
512,3721217,7268,5,0.75,2827,0.388965327463,0.567357835114,0.033842164886
512,2236417,4368,5,0.75,1699,0.388965201465,0.567357651329,0.033842348671
256,1201153,4692,5,0.75,1825,0.388959931799,0.567349964818,0.033850035182
1024,8040449,7852,5,0.75,3054,0.388945491594,0.567328901853,0.033871098147
256,1532929,5988,5,0.75,2329,0.388944555778,0.567327536840,0.033872463160
256,1569793,6132,5,0.75,2385,0.388943248532,0.567325630047,0.033874369953
1024,3148801,3075,5,0.75,1196,0.388943089431,0.567325397977,0.033874602023
1024,5647361,5515,5,0.75,2145,0.388939256573,0.567319807242,0.033880192758
1024,3425281,3345,5,0.75,1301,0.388938714499,0.567319016555,0.033880983445
1024,6679553,6523,5,0.75,2537,0.388931473249,0.567308454224,0.033891545776
256,1413889,5523,5,0.75,2148,0.388919065725,0.567290356196,0.033909643804
512,3445249,6729,5,0.75,2617,0.388913657304,0.567282467292,0.033917532708
1024,7848961,7665,5,0.75,2981,0.388910632746,0.567278055571,0.033921944429
512,1366529,2669,5,0.75,1038,0.388909704009,0.567276700884,0.033923299116
1024,7791617,7609,5,0.75,2959,0.388881587594,0.567235689340,0.033964310660
1024,3404801,3325,5,0.75,1293,0.388872180451,0.567221967767,0.033978032233
1024,8150017,7959,5,0.75,3095,0.388867948235,0.567215794515,0.033984205485
1024,5993473,5853,5,0.75,2276,0.388860413463,0.567204804045,0.033995195955
256,1487873,5812,5,0.75,2260,0.388850653820,0.567190568303,0.034009431697
256,1032961,4035,5,0.75,1569,0.388847583643,0.567186090040,0.034013909960
256,1005313,3927,5,0.75,1527,0.388846447670,0.567184433072,0.034015566928
1024,7729153,7548,5,0.75,2935,0.388844727080,0.567181923362,0.034018076638
512,2761217,5393,5,0.75,2097,0.388837381791,0.567171209278,0.034028790722
512,3274753,6396,5,0.75,2487,0.388836772983,0.567170321250,0.034029678750
256,1880321,7345,5,0.75,2856,0.388835942818,0.567169110344,0.034030889656
512,2669057,5213,5,0.75,2027,0.388835603299,0.567168615111,0.034031384889
256,1038337,4056,5,0.75,1577,0.388806706114,0.567126464710,0.034073535290
512,1692161,3305,5,0.75,1285,0.388804841150,0.567123744410,0.034076255590
512,2021377,3948,5,0.75,1535,0.388804457953,0.567123185467,0.034076814533
256,1993729,7788,5,0.75,3028,0.388803287108,0.567121477633,0.034078522367
512,1507841,2945,5,0.75,1145,0.388794567063,0.567108758283,0.034091241717
512,3167233,6186,5,0.75,2405,0.388781118655,0.567089141986,0.034110858014
512,1514497,2958,5,0.75,1150,0.388776200135,0.567081967669,0.034118032331
512,3657217,7143,5,0.75,2777,0.388772224556,0.567076168755,0.034123831245
1024,6108161,5965,5,0.75,2319,0.388767812238,0.567069732801,0.034130267199
1024,7272449,7102,5,0.75,2761,0.388763728527,0.567063776164,0.034136223836
512,3279361,6405,5,0.75,2490,0.388758782201,0.567056561288,0.034143438712
512,3550721,6935,5,0.75,2696,0.388752703677,0.567047694949,0.034152305051
512,3021313,5901,5,0.75,2294,0.388747669886,0.567040352494,0.034159647506
512,2146817,4193,5,0.75,1630,0.388743143334,0.567033749913,0.034166250087
256,1732609,6768,5,0.75,2631,0.388741134752,0.567030820127,0.034169179873
512,3428353,6696,5,0.75,2603,0.388739545998,0.567028502718,0.034171497282
1024,7146497,6979,5,0.75,2713,0.388737641496,0.567025724748,0.034174275252
1024,3956737,3864,5,0.75,1502,0.388716356108,0.566994677168,0.034205322832
1024,4789249,4677,5,0.75,1818,0.388710711995,0.566986444477,0.034213555523
1024,3735553,3648,5,0.75,1418,0.388706140351,0.566979776124,0.034220223876
512,3082241,6020,5,0.75,2340,0.388704318937,0.566977119349,0.034222880651
512,3960833,7736,5,0.75,3007,0.388702171665,0.566973987266,0.034226012734
256,530177,2071,5,0.75,805,0.388701110575,0.566972439524,0.034227560476
1024,6578177,6424,5,0.75,2497,0.388698630137,0.566968821475,0.034231178525
256,1362689,5323,5,0.75,2069,0.388690588014,0.566957090966,0.034242909034
256,1783553,6967,5,0.75,2708,0.388689536386,0.566955557025,0.034244442975
512,3810817,7443,5,0.75,2893,0.388687357248,0.566952378463,0.034247621537
1024,5340161,5215,5,0.75,2027,0.388686481304,0.566951100781,0.034248899219
256,1253377,4896,5,0.75,1903,0.388684640523,0.566948415756,0.034251584244
256,550657,2151,5,0.75,836,0.388656438866,0.566907279875,0.034292720125
1024,3517441,3435,5,0.75,1335,0.388646288210,0.566892473789,0.034307526211
256,1942529,7588,5,0.75,2949,0.388639957828,0.566883240083,0.034316759917
256,1198849,4683,5,0.75,1820,0.388639760837,0.566882952745,0.034317047255
256,1595393,6232,5,0.75,2422,0.388639281130,0.566882253028,0.034317746972
256,1535489,5998,5,0.75,2331,0.388629543181,0.566868048930,0.034331951070
1024,7198721,7030,5,0.75,2732,0.388620199147,0.566854419409,0.034345580591
1024,7717889,7537,5,0.75,2929,0.388616160276,0.566848528177,0.034351471823
512,2760193,5391,5,0.75,2095,0.388610647375,0.566840486876,0.034359513124
1024,6885377,6724,5,0.75,2613,0.388607971446,0.566836583676,0.034363416324
512,4021249,7854,5,0.75,3052,0.388591800357,0.566812995984,0.034387004016
256,1189121,4645,5,0.75,1805,0.388589881593,0.566810197212,0.034389802788
256,1139713,4452,5,0.75,1730,0.388589398023,0.566809491861,0.034390508139
1024,7265281,7095,5,0.75,2757,0.388583509514,0.566800902684,0.034399097316
1024,4907009,4792,5,0.75,1862,0.388564273790,0.566772844813,0.034427155187
1024,3850241,3760,5,0.75,1461,0.388563829787,0.566772197176,0.034427802824
256,1278209,4993,5,0.75,1940,0.388543961546,0.566743216696,0.034456783304
256,1371137,5356,5,0.75,2081,0.388536221060,0.566731926164,0.034468073836
1024,6894593,6733,5,0.75,2616,0.388534085846,0.566728811669,0.034471188331
256,1000193,3907,5,0.75,1518,0.388533401587,0.566727813586,0.034472186414
1024,2553857,2494,5,0.75,969,0.388532477947,0.566726466334,0.034473533666
1024,3500033,3418,5,0.75,1328,0.388531304857,0.566724755225,0.034475244775
256,1338881,5230,5,0.75,2032,0.388527724665,0.566719533038,0.034480466962
512,1627649,3179,5,0.75,1235,0.388486945580,0.566660051301,0.034539948699
256,1093889,4273,5,0.75,1660,0.388485841329,0.566658440603,0.034541559397
512,2862593,5591,5,0.75,2172,0.388481488106,0.566652090846,0.034547909154
1024,3993601,3900,5,0.75,1515,0.388461538462,0.566622991628,0.034577008372
1024,6724609,6567,5,0.75,2551,0.388457438709,0.566617011591,0.034582988409
512,1312769,2564,5,0.75,996,0.388455538222,0.566614239477,0.034585760523
256,1577729,6163,5,0.75,2394,0.388447184813,0.566602054915,0.034597945085
256,1178369,4603,5,0.75,1788,0.388442320226,0.566594959267,0.034605040733
1024,8159233,7968,5,0.75,3095,0.388428714859,0.566575114024,0.034624885976
512,3280897,6408,5,0.75,2489,0.388420724095,0.566563458428,0.034636541572
256,994561,3885,5,0.75,1509,0.388416988417,0.566558009443,0.034641990557
256,1908737,7456,5,0.75,2896,0.388412017167,0.566550758212,0.034649241788
512,1376257,2688,5,0.75,1044,0.388392857143,0.566522810759,0.034677189241
1024,2752513,2688,5,0.75,1044,0.388392857143,0.566522810759,0.034677189241
1024,3844097,3754,5,0.75,1458,0.388385721897,0.566512403051,0.034687596949
512,2204161,4305,5,0.75,1672,0.388385598142,0.566512222538,0.034687777462
512,1295873,2531,5,0.75,983,0.388384037930,0.566509946760,0.034690053240
512,3286529,6419,5,0.75,2493,0.388378252064,0.566501507303,0.034698492697
512,1330177,2598,5,0.75,1009,0.388375673595,0.566497746262,0.034702253738
1024,3926017,3834,5,0.75,1489,0.388367240480,0.566485445438,0.034714554562
256,1944577,7596,5,0.75,2950,0.388362295945,0.566478233174,0.034721766826
256,742913,2902,5,0.75,1127,0.388352860096,0.566464469730,0.034735530270
512,3973633,7761,5,0.75,3014,0.388352016493,0.566463239221,0.034736760779
256,724481,2830,5,0.75,1099,0.388339222615,0.566444577643,0.034755422357
256,1013249,3958,5,0.75,1537,0.388327438100,0.566427388356,0.034772611644
1024,6629377,6474,5,0.75,2514,0.388322520853,0.566420215894,0.034779784106
512,1769473,3456,5,0.75,1342,0.388310185185,0.566402222677,0.034797777323
512,1251329,2444,5,0.75,949,0.388297872340,0.566384262750,0.034815737250
512,3245057,6338,5,0.75,2461,0.388292836857,0.566376917825,0.034823082175
1024,6086657,5944,5,0.75,2308,0.388290713324,0.566373820370,0.034826179630
256,1857281,7255,5,0.75,2817,0.388283942109,0.566363943648,0.034836056352
256,838657,3276,5,0.75,1272,0.388278388278,0.566355842645,0.034844157355
256,1258753,4917,5,0.75,1909,0.388244864755,0.566306944113,0.034893055887
512,1324033,2586,5,0.75,1004,0.388244392885,0.566306255827,0.034893744173
512,1802753,3521,5,0.75,1367,0.388241976711,0.566302731516,0.034897268484
512,2437121,4760,5,0.75,1848,0.388235294118,0.566292984061,0.034907015939
512,3957761,7730,5,0.75,3001,0.388227684347,0.566281884195,0.034918115805
512,1539073,3006,5,0.75,1167,0.388223552894,0.566275857920,0.034924142080
256,1593857,6226,5,0.75,2417,0.388210729200,0.566257152851,0.034942847149
512,2715649,5304,5,0.75,2059,0.388197586727,0.566237982800,0.034962017200
256,1977089,7723,5,0.75,2998,0.388191117441,0.566228546484,0.034971453516
256,732673,2862,5,0.75,1111,0.388190076869,0.566227028671,0.034972971329
1024,2930689,2862,5,0.75,1111,0.388190076869,0.566227028671,0.034972971329
1024,6085633,5943,5,0.75,2307,0.388187783948,0.566223684138,0.034976315862
512,2262017,4418,5,0.75,1715,0.388184698959,0.566219184271,0.034980815729
1024,7001089,6837,5,0.75,2654,0.388181951148,0.566215176222,0.034984823778
256,1286657,5026,5,0.75,1951,0.388181456427,0.566214454605,0.034985545395
512,1394177,2723,5,0.75,1057,0.388174807198,0.566204755817,0.034995244183
1024,5246977,5124,5,0.75,1989,0.388173302108,0.566202560442,0.034997439558
1024,4033537,3939,5,0.75,1529,0.388169586189,0.566197140280,0.035002859720
256,1315073,5137,5,0.75,1994,0.388164298229,0.566189427083,0.035010572917
1024,4458497,4354,5,0.75,1690,0.388148828663,0.566166862658,0.035033137342
512,2487809,4859,5,0.75,1886,0.388145708994,0.566162312203,0.035037687797
512,2634241,5145,5,0.75,1997,0.388143828960,0.566159569924,0.035040430076
256,1563137,6106,5,0.75,2370,0.388142810350,0.566158084146,0.035041915854
256,1787393,6982,5,0.75,2710,0.388140933830,0.566155346990,0.035044653010
512,3582977,6998,5,0.75,2716,0.388110888825,0.566111522341,0.035088477659
1024,7815169,7632,5,0.75,2962,0.388102725367,0.566099614848,0.035100385152
256,610817,2386,5,0.75,926,0.388097233864,0.566091604758,0.035108395242
512,1686017,3293,5,0.75,1278,0.388095961130,0.566089748305,0.035110251695
512,3266561,6380,5,0.75,2476,0.388087774295,0.566077806714,0.035122193286
1024,3435521,3355,5,0.75,1302,0.388077496274,0.566062814850,0.035137185150
512,4043777,7898,5,0.75,3065,0.388072929856,0.566056154119,0.035143845881
1024,6435841,6285,5,0.75,2439,0.388066825776,0.566047250503,0.035152749497
256,1754113,6852,5,0.75,2659,0.388061879743,0.566040036055,0.035159963945
1024,3686401,3600,5,0.75,1397,0.388055555556,0.566030811384,0.035169188616
512,3068929,5994,5,0.75,2326,0.388054721388,0.566029594639,0.035170405361
512,2931713,5726,5,0.75,2222,0.388054488299,0.566029254647,0.035170745353
256,1225729,4788,5,0.75,1858,0.388053467001,0.566027764948,0.035172235052
256,1580801,6175,5,0.75,2396,0.388016194332,0.565973397786,0.035226602214
1024,6510593,6358,5,0.75,2467,0.388015099088,0.565971800227,0.035228199773
1024,8183809,7992,5,0.75,3101,0.388013013013,0.565968757408,0.035231242592
1024,4270081,4170,5,0.75,1618,0.388009592326,0.565963767880,0.035236232120
1024,4320257,4219,5,0.75,1637,0.388006636644,0.565959456623,0.035240543377
256,1109761,4335,5,0.75,1682,0.388004613610,0.565956505758,0.035243494242
1024,4882433,4768,5,0.75,1850,0.388003355705,0.565954670935,0.035245329065
256,1053697,4116,5,0.75,1597,0.387998056365,0.565946941142,0.035253058858
512,2073089,4049,5,0.75,1571,0.387997036305,0.565945453248,0.035254546752
256,1211393,4732,5,0.75,1836,0.387996618766,0.565944844211,0.035255155789
512,1714177,3348,5,0.75,1299,0.387992831541,0.565939320038,0.035260679962
512,3709441,7245,5,0.75,2811,0.387991718427,0.565937696412,0.035262303588
1024,5864449,5727,5,0.75,2222,0.387986729527,0.565930419436,0.035269580564
256,1320961,5160,5,0.75,2002,0.387984496124,0.565927161720,0.035272838280
1024,3391489,3312,5,0.75,1285,0.387983091787,0.565925113308,0.035274886692
256,1188353,4642,5,0.75,1801,0.387979319259,0.565919610572,0.035280389428
256,1043201,4075,5,0.75,1581,0.387975460123,0.565913981506,0.035286018494
1024,4104193,4008,5,0.75,1555,0.387974051896,0.565911927420,0.035288072580
256,1199617,4686,5,0.75,1818,0.387964148528,0.565897482035,0.035302517965
256,1921537,7506,5,0.75,2912,0.387956301625,0.565886036282,0.035313963718
256,1453057,5676,5,0.75,2202,0.387949260042,0.565875765193,0.035324234807
1024,7607297,7429,5,0.75,2882,0.387939157356,0.565861029077,0.035338970923
1024,5738497,5604,5,0.75,2174,0.387937187723,0.565858156104,0.035341843896
1024,7145473,6978,5,0.75,2707,0.387933505302,0.565852784802,0.035347215198
512,2288641,4470,5,0.75,1734,0.387919463087,0.565832302358,0.035367697642
256,1377281,5380,5,0.75,2087,0.387918215613,0.565830482751,0.035369517249
256,1285633,5022,5,0.75,1948,0.387893269614,0.565794095681,0.035405904319
1024,4817921,4705,5,0.75,1825,0.387885228480,0.565782366615,0.035417633385
512,1317377,2573,5,0.75,998,0.387874076953,0.565766100624,0.035433899376
512,3022849,5904,5,0.75,2290,0.387872628726,0.565763988193,0.035436011807
512,3267073,6381,5,0.75,2475,0.387870239774,0.565760503587,0.035439496413
1024,6853633,6693,5,0.75,2596,0.387867921709,0.565757122380,0.035442877620
1024,8012801,7825,5,0.75,3035,0.387859424920,0.565744728679,0.035455271321
256,1859329,7263,5,0.75,2817,0.387856257745,0.565740108931,0.035459891069
256,1310209,5118,5,0.75,1985,0.387846815162,0.565726335665,0.035473664335
1024,4902913,4788,5,0.75,1857,0.387844611529,0.565723121371,0.035476878629
512,3563009,6959,5,0.75,2699,0.387843080902,0.565720888749,0.035479111251
512,3056129,5969,5,0.75,2315,0.387837158653,0.565712250357,0.035487749643
256,850177,3321,5,0.75,1288,0.387834989461,0.565709086301,0.035490913699
512,3414017,6668,5,0.75,2586,0.387822435513,0.565690774693,0.035509225307
256,1479937,5781,5,0.75,2242,0.387822176094,0.565690396296,0.035509603704
1024,3326977,3249,5,0.75,1260,0.387811634349,0.565675019754,0.035524980246
512,3402241,6645,5,0.75,2577,0.387810383747,0.565673195584,0.035526804416
1024,7068673,6903,5,0.75,2677,0.387802404752,0.565661557154,0.035538442846
256,1258241,4915,5,0.75,1906,0.387792472024,0.565647068946,0.035552931054
256,1460993,5707,5,0.75,2213,0.387769405993,0.565613424061,0.035586575939
256,1301249,5083,5,0.75,1971,0.387763132009,0.565604272618,0.035595727382
1024,6961153,6798,5,0.75,2636,0.387761106208,0.565601317717,0.035598682283
512,4057601,7925,5,0.75,3073,0.387760252366,0.565600072275,0.035599927725
256,1655809,6468,5,0.75,2508,0.387755102041,0.565592559839,0.035607440161
1024,4264961,4165,5,0.75,1615,0.387755102041,0.565592559839,0.035607440161
1024,6700033,6543,5,0.75,2537,0.387742625707,0.565574361441,0.035625638559
256,718337,2806,5,0.75,1088,0.387740555952,0.565571342426,0.035628657574
256,964609,3768,5,0.75,1461,0.387738853503,0.565568859178,0.035631140822
512,3231233,6311,5,0.75,2447,0.387735699572,0.565564258749,0.035635741251
512,3472897,6783,5,0.75,2630,0.387734040985,0.565561839478,0.035638160522
512,2384897,4658,5,0.75,1806,0.387720051524,0.565541433983,0.035658566017
512,1751041,3420,5,0.75,1326,0.387719298246,0.565540335226,0.035659664774
256,850433,3322,5,0.75,1288,0.387718242023,0.565538794584,0.035661205416
256,946177,3696,5,0.75,1433,0.387716450216,0.565536180995,0.035663819005
1024,6251521,6105,5,0.75,2367,0.387714987715,0.565534047741,0.035665952259
256,1233409,4818,5,0.75,1868,0.387712743877,0.565530774804,0.035669225196
512,3232769,6314,5,0.75,2448,0.387709851124,0.565526555339,0.035673444661
512,4039681,7890,5,0.75,3059,0.387705956907,0.565520875104,0.035679124896
256,1561601,6100,5,0.75,2365,0.387704918033,0.565519359766,0.035680640234
256,1224193,4782,5,0.75,1854,0.387703889586,0.565517859639,0.035682140361
1024,7075841,6910,5,0.75,2679,0.387698986975,0.565510708527,0.035689291473
512,3243521,6335,5,0.75,2456,0.387687450671,0.565493881288,0.035706118712
256,1920257,7501,5,0.75,2908,0.387681642448,0.565485409219,0.035714590781
1024,5483521,5355,5,0.75,2076,0.387675070028,0.565475822468,0.035724177532
512,2434049,4754,5,0.75,1843,0.387673538073,0.565473587908,0.035726412092
1024,6955009,6792,5,0.75,2633,0.387661955241,0.565456692802,0.035743307198
512,3939841,7695,5,0.75,2983,0.387654320988,0.565445557224,0.035754442776
256,1351169,5278,5,0.75,2046,0.387646835923,0.565434639258,0.035765360742
512,2535937,4953,5,0.75,1920,0.387643852211,0.565430287116,0.035769712884
1024,7441409,7267,5,0.75,2817,0.387642768680,0.565428706642,0.035771293358
256,2030081,7930,5,0.75,3074,0.387641866330,0.565427390444,0.035772609556
512,2030081,3965,5,0.75,1537,0.387641866330,0.565427390444,0.035772609556
256,1238273,4837,5,0.75,1875,0.387636965061,0.565420241289,0.035779758711
512,2699777,5273,5,0.75,2044,0.387635122321,0.565417553407,0.035782446593
256,1837313,7177,5,0.75,2782,0.387627142260,0.565405913423,0.035794086577
1024,7166977,6999,5,0.75,2713,0.387626803829,0.565405419776,0.035794580224
512,2134529,4169,5,0.75,1616,0.387622931159,0.565399770969,0.035800229031
256,1202689,4698,5,0.75,1821,0.387611749681,0.565383461292,0.035816538708
1024,4810753,4698,5,0.75,1821,0.387611749681,0.565383461292,0.035816538708
1024,7603201,7425,5,0.75,2878,0.387609427609,0.565380074241,0.035819925759
256,1399553,5467,5,0.75,2119,0.387598317176,0.565363868191,0.035836131809
1024,5843969,5707,5,0.75,2212,0.387594182583,0.565357837335,0.035842162665
256,1151233,4497,5,0.75,1743,0.387591727819,0.565354256734,0.035845743266
1024,5524481,5395,5,0.75,2091,0.387581093605,0.565338745315,0.035861254685
512,3718657,7263,5,0.75,2815,0.387580889440,0.565338447512,0.035861552488
256,1647361,6435,5,0.75,2494,0.387567987568,0.565319628411,0.035880371589
256,1194241,4665,5,0.75,1808,0.387566988210,0.565318170714,0.035881829286
1024,6320129,6172,5,0.75,2392,0.387556707712,0.565303175236,0.035896824764
1024,7289857,7119,5,0.75,2759,0.387554431802,0.565299855517,0.035900144483
1024,3305473,3228,5,0.75,1251,0.387546468401,0.565288239835,0.035911760165
1024,3091457,3019,5,0.75,1170,0.387545544882,0.565286892759,0.035913107241
512,2729473,5331,5,0.75,2066,0.387544550741,0.565285442671,0.035914557329
512,1438721,2810,5,0.75,1089,0.387544483986,0.565285345300,0.035914654700
1024,7115777,6949,5,0.75,2693,0.387537775219,0.565275559669,0.035924440331
1024,4206593,4108,5,0.75,1592,0.387536514119,0.565273720185,0.035926279815
256,1765121,6895,5,0.75,2672,0.387527193619,0.565260124992,0.035939875008
1024,2922497,2854,5,0.75,1106,0.387526278907,0.565258790763,0.035941209237
256,1492993,5832,5,0.75,2260,0.387517146776,0.565245470332,0.035954529668
512,2797057,5463,5,0.75,2117,0.387516016841,0.565243822170,0.035956177830
512,3877889,7574,5,0.75,2935,0.387509902297,0.565234903292,0.035965096708
256,2046721,7995,5,0.75,3098,0.387492182614,0.565209056770,0.035990943230
1024,4027393,3933,5,0.75,1524,0.387490465294,0.565206551829,0.035993448171
1024,4304897,4204,5,0.75,1629,0.387488106565,0.565203111309,0.035996888691
512,2414081,4715,5,0.75,1827,0.387486744433,0.565201124456,0.035998875544
512,3993089,7799,5,0.75,3022,0.387485575074,0.565199418790,0.036000581210
512,1881601,3675,5,0.75,1424,0.387482993197,0.565195652779,0.036004347221
512,2543617,4968,5,0.75,1925,0.387479871176,0.565191098894,0.036008901106
512,4003841,7820,5,0.75,3030,0.387468030691,0.565173827966,0.036026172034
1024,5195777,5074,5,0.75,1966,0.387465510445,0.565170151853,0.036029848147
1024,7164929,6997,5,0.75,2711,0.387451765042,0.565150102348,0.036049897652
512,2292737,4478,5,0.75,1735,0.387449754355,0.565147169492,0.036052830508
1024,5677057,5544,5,0.75,2148,0.387445887446,0.565141529089,0.036058470911
256,1422593,5557,5,0.75,2153,0.387439265791,0.565131870522,0.036068129478
1024,7318529,7147,5,0.75,2769,0.387435287533,0.565126067702,0.036073932298
512,2908673,5681,5,0.75,2201,0.387431790178,0.565120966342,0.036079033658
1024,2574337,2514,5,0.75,974,0.387430389817,0.565118923729,0.036081076271
512,4079617,7968,5,0.75,3087,0.387424698795,0.565110622615,0.036089377385
512,1921537,3753,5,0.75,1454,0.387423394618,0.565108720298,0.036091279702
256,1652737,6456,5,0.75,2501,0.387391573730,0.565062305286,0.036137694714
256,1831169,7153,5,0.75,2771,0.387389906333,0.565059873166,0.036140126834
256,1619713,6327,5,0.75,2451,0.387387387387,0.565056198947,0.036143801053
1024,4105217,4009,5,0.75,1553,0.387378398603,0.565043087606,0.036156912394
256,1378561,5385,5,0.75,2086,0.387372330548,0.565034236538,0.036165763462
256,1321729,5163,5,0.75,2000,0.387371683130,0.565033292192,0.036166707808
256,1179649,4608,5,0.75,1785,0.387369791667,0.565030533241,0.036169466759
1024,4263937,4164,5,0.75,1613,0.387367915466,0.565027796551,0.036172203449
512,1604609,3134,5,0.75,1214,0.387364390555,0.565022654999,0.036177345001
256,1397761,5460,5,0.75,2115,0.387362637363,0.565020097734,0.036179902266
1024,5168129,5047,5,0.75,1955,0.387358827026,0.565014539849,0.036185460151
256,1502209,5868,5,0.75,2273,0.387355146558,0.565009171395,0.036190828605
256,1303297,5091,5,0.75,1972,0.387350225889,0.565001993943,0.036198006057
512,2411009,4709,5,0.75,1824,0.387343385007,0.564992015604,0.036207984396
512,2351617,4593,5,0.75,1779,0.387328543436,0.564970367191,0.036229632809
256,1292801,5050,5,0.75,1956,0.387326732673,0.564967725953,0.036232274047
1024,5784577,5649,5,0.75,2188,0.387325190299,0.564965476194,0.036234523806
256,1700609,6643,5,0.75,2573,0.387325003763,0.564965204107,0.036234795893
