n,p,M,trim,theta,count,survival,micro_cost,slack
512,9768449,19079,5,0.75,7431,0.389485822108,0.568117046011,0.033082953989
1024,19003393,18558,5,0.75,7228,0.389481625175,0.568110924224,0.033089075776
512,7717889,15074,5,0.75,5871,0.389478572376,0.568106471309,0.033093528691
1024,16135169,15757,5,0.75,6137,0.389477692454,0.568105187825,0.033094812175
512,7874561,15380,5,0.75,5990,0.389466840052,0.568089358149,0.033110641851
512,9453569,18464,5,0.75,7191,0.389460571924,0.568080215247,0.033119784753
256,5002241,19540,5,0.75,7610,0.389457523030,0.568075768028,0.033124231972
1024,18594817,18159,5,0.75,7072,0.389448758192,0.568062983342,0.033137016658
256,5089793,19882,5,0.75,7743,0.389447741676,0.568061500619,0.033138499381
512,9799681,19140,5,0.75,7454,0.389446185998,0.568059231455,0.033140768545
1024,19612673,19153,5,0.75,7459,0.389442907116,0.568054448768,0.033145551232
256,5012993,19582,5,0.75,7626,0.389439280972,0.568049159553,0.033150840447
1024,17333249,16927,5,0.75,6592,0.389436994151,0.568045823920,0.033154176080
1024,17651713,17238,5,0.75,6713,0.389430328344,0.568036100951,0.033163899049
512,8698369,16989,5,0.75,6616,0.389428453705,0.568033366540,0.033166633460
512,8489473,16581,5,0.75,6457,0.389421627164,0.568023409118,0.033176590882
512,8444929,16494,5,0.75,6423,0.389414332485,0.568012768855,0.033187231145
512,9197057,17963,5,0.75,6995,0.389411568224,0.568008736811,0.033191263189
512,7846913,15326,5,0.75,5968,0.389403627822,0.567997154676,0.033202845324
512,8696321,16985,5,0.75,6614,0.389402413895,0.567995384001,0.033204615999
256,4057601,15850,5,0.75,6172,0.389400630915,0.567992783287,0.033207216713
512,9031681,17640,5,0.75,6869,0.389399092971,0.567990539990,0.033209460010
256,4655873,18187,5,0.75,7082,0.389399021279,0.567990435418,0.033209564582
256,4475137,17481,5,0.75,6807,0.389394199417,0.567983402088,0.033216597912
256,4361473,17037,5,0.75,6634,0.389387803017,0.567974072086,0.033225927914
512,8778241,17145,5,0.75,6676,0.389384660251,0.567969487942,0.033230512058
256,4618753,18042,5,0.75,7025,0.389369249529,0.567947009348,0.033252990652
256,4594433,17947,5,0.75,6988,0.389368696718,0.567946203000,0.033253797000
256,3873281,15130,5,0.75,5891,0.389358889623,0.567931898043,0.033268101957
1024,15940609,15567,5,0.75,6061,0.389349264470,0.567917858472,0.033282141528
1024,15470593,15108,5,0.75,5882,0.389330156209,0.567889986524,0.033310013476
1024,15694849,15327,5,0.75,5967,0.389312977099,0.567864928500,0.033335071500
1024,17646593,17233,5,0.75,6709,0.389311205246,0.567862344015,0.033337655985
256,3931649,15358,5,0.75,5979,0.389308503711,0.567858403467,0.033341596533
1024,18333697,17904,5,0.75,6970,0.389298480786,0.567843783693,0.033356216307
256,4458497,17416,5,0.75,6780,0.389297197979,0.567841912547,0.033358087453
256,4496641,17565,5,0.75,6838,0.389296897239,0.567841473878,0.033358526122
256,4550657,17776,5,0.75,6920,0.389288928893,0.567829850982,0.033370149018
256,4351489,16998,5,0.75,6617,0.389281091893,0.567818419672,0.033381580328
512,9380353,18321,5,0.75,7132,0.389280061132,0.567816916169,0.033383083831
256,4996097,19516,5,0.75,7597,0.389270342283,0.567802739932,0.033397260068
1024,18758657,18319,5,0.75,7131,0.389267973143,0.567799284224,0.033400715776
512,10162177,19848,5,0.75,7726,0.389258363563,0.567785267370,0.033414732630
512,8964097,17508,5,0.75,6815,0.389250628284,0.567773984433,0.033426015567
256,4359169,17028,5,0.75,6628,0.389241249706,0.567760304526,0.033439695474
1024,17089537,16689,5,0.75,6496,0.389238420517,0.567756177775,0.033443822225
256,4281601,16725,5,0.75,6510,0.389237668161,0.567755080365,0.033444919635
1024,17416193,17008,5,0.75,6620,0.389228598307,0.567741850771,0.033458149229
256,3892481,15205,5,0.75,5918,0.389214074318,0.567720665595,0.033479334405
256,4304897,16816,5,0.75,6545,0.389212654615,0.567718594769,0.033481405231
512,8466433,16536,5,0.75,6436,0.389211417513,0.567716790292,0.033483209708
1024,19164161,18715,5,0.75,7284,0.389206518835,0.567709644916,0.033490355084
256,4866049,19008,5,0.75,7398,0.389204545455,0.567706766477,0.033493233523
256,4632577,18096,5,0.75,7043,0.389202033599,0.567703102600,0.033496897400
256,4573441,17865,5,0.75,6953,0.389196753428,0.567695400767,0.033504599233
256,4317697,16866,5,0.75,6564,0.389185343294,0.567678757563,0.033521242437
256,3855361,15060,5,0.75,5861,0.389176626826,0.567666043432,0.033533956568
1024,17010689,16612,5,0.75,6465,0.389176498916,0.567665856858,0.033534143142
512,9126401,17825,5,0.75,6937,0.389172510519,0.567660039248,0.033539960752
256,5110529,19963,5,0.75,7769,0.389169964434,0.567656325444,0.033543674556
256,4368641,17065,5,0.75,6641,0.389159097568,0.567640474670,0.033559525330
1024,18411521,17980,5,0.75,6997,0.389154616240,0.567633938055,0.033566061945
1024,16657409,16267,5,0.75,6330,0.389131370259,0.567600030689,0.033599969311
512,9919489,19374,5,0.75,7539,0.389129761536,0.567597684152,0.033602315848
512,9727489,18999,5,0.75,7393,0.389125743460,0.567591823252,0.033608176748
512,9042433,17661,5,0.75,6872,0.389105939641,0.567562936739,0.033637063261
256,4903681,19155,5,0.75,7453,0.389089010702,0.567538243623,0.033661756377
256,4663553,18217,5,0.75,7088,0.389087116430,0.567535480574,0.033664519426
256,4043777,15796,5,0.75,6146,0.389085844518,0.567533625320,0.033666374680
1024,17259521,16855,5,0.75,6558,0.389083358054,0.567529998481,0.033670001519
512,9019393,17616,5,0.75,6854,0.389078110808,0.567522344673,0.033677655327
256,4522241,17665,5,0.75,6873,0.389074440985,0.567516991746,0.033683008254
512,9849857,19238,5,0.75,7485,0.389073708286,0.567515923007,0.033684076993
256,4421633,17272,5,0.75,6720,0.389069013432,0.567509074936,0.033690925064
256,4722433,18447,5,0.75,7177,0.389060551851,0.567496732591,0.033703267409
256,4736257,18501,5,0.75,7198,0.389060050808,0.567496001753,0.033703998247
1024,16092161,15715,5,0.75,6114,0.389055042953,0.567488697127,0.033711302873
1024,18597889,18162,5,0.75,7066,0.389054068935,0.567487276393,0.033712723607
256,4700161,18360,5,0.75,7143,0.389052287582,0.567484678051,0.033715321949
256,4492289,17548,5,0.75,6827,0.389047184864,0.567477235057,0.033722764943
512,8513537,16628,5,0.75,6469,0.389042578783,0.567470516473,0.033729483527
512,9379841,18320,5,0.75,7127,0.389028384279,0.567449811895,0.033750188105
1024,16780289,16387,5,0.75,6375,0.389027887960,0.567449087947,0.033750912053
1024,16536577,16149,5,0.75,6282,0.389002415010,0.567411932251,0.033788067749
256,4845569,18928,5,0.75,7363,0.389000422654,0.567409026134,0.033790973866
1024,18395137,17964,5,0.75,6988,0.389000222668,0.567408734426,0.033791265574
512,8113153,15846,5,0.75,6164,0.388994067904,0.567399756882,0.033800243118
256,4777217,18661,5,0.75,7259,0.388993087187,0.567398326376,0.033801673624
1024,20365313,19888,5,0.75,7736,0.388978278359,0.567376725724,0.033823274276
1024,20213761,19740,5,0.75,7678,0.388956433637,0.567344862282,0.033855137718
256,4680961,18285,5,0.75,7112,0.388952693465,0.567339406741,0.033860593259
256,4699393,18357,5,0.75,7140,0.388952443210,0.567339041711,0.033860958289
1024,17999873,17578,5,0.75,6837,0.388952099215,0.567338539949,0.033861460051
512,8257537,16128,5,0.75,6273,0.388950892857,0.567336780315,0.033863219685
256,4417793,17257,5,0.75,6712,0.388943617083,0.567326167627,0.033873832373
512,8203777,16023,5,0.75,6232,0.388940897460,0.567322200694,0.033877799306
1024,19219457,18769,5,0.75,7300,0.388939208269,0.567319736784,0.033880263216
512,7839233,15311,5,0.75,5955,0.388936059043,0.567315143217,0.033884856783
256,4977409,19443,5,0.75,7562,0.388931749216,0.567308856759,0.033891143241
256,4028929,15738,5,0.75,6121,0.388931249206,0.567308127428,0.033891872572
1024,16571393,16183,5,0.75,6294,0.388926651424,0.567301420950,0.033898579050
512,7693313,15026,5,0.75,5844,0.388925861839,0.567300269236,0.033899730764
256,3840257,15001,5,0.75,5834,0.388907406173,0.567273349183,0.033926650817
512,9848833,19236,5,0.75,7481,0.388906217509,0.567271615358,0.033928384642
1024,19250177,18799,5,0.75,7311,0.388903665089,0.567267892312,0.033932107688
512,9502721,18560,5,0.75,7218,0.388900862069,0.567263803734,0.033936196266
512,8928769,17439,5,0.75,6782,0.388898446012,0.567260279592,0.033939720408
256,3983873,15562,5,0.75,6052,0.388896028788,0.567256753749,0.033943246251
512,9226753,18021,5,0.75,7008,0.388879640420,0.567232849127,0.033967150873
512,8290817,16193,5,0.75,6297,0.388871734700,0.567221317580,0.033978682420
256,4033537,15756,5,0.75,6127,0.388867732927,0.567215480460,0.033984519540
1024,17161217,16759,5,0.75,6517,0.388865684110,0.567212491987,0.033987508013
512,9305089,18174,5,0.75,7067,0.388852206449,0.567192833019,0.034007166981
512,7922689,15474,5,0.75,6017,0.388845805868,0.567183496918,0.034016503082
512,8836609,17259,5,0.75,6711,0.388840604902,0.567175910615,0.034024089385
1024,19864577,19399,5,0.75,7543,0.388834476004,0.567166970800,0.034033029200
512,7813633,15261,5,0.75,5934,0.388834283468,0.567166689960,0.034033310040
512,10065409,19659,5,0.75,7644,0.388829543720,0.567159776406,0.034040223594
1024,19867649,19402,5,0.75,7544,0.388825894238,0.567154453148,0.034045546852
1024,16831489,16437,5,0.75,6391,0.388817910811,0.567142808255,0.034057191745
512,9847297,19233,5,0.75,7478,0.388810897936,0.567132579041,0.034067420959
512,8573953,16746,5,0.75,6511,0.388809267885,0.567130201394,0.034069798606
1024,18772993,18333,5,0.75,7128,0.388807069219,0.567126994347,0.034073005653
1024,17611777,17199,5,0.75,6687,0.388801674516,0.567119125452,0.034080874548
1024,18204673,17778,5,0.75,6912,0.388795140061,0.567109594077,0.034090405923
256,4058113,15852,5,0.75,6163,0.388783749685,0.567092979694,0.034107020306
512,9338369,18239,5,0.75,7091,0.388782279730,0.567090835569,0.034109164431
256,4376833,17097,5,0.75,6647,0.388781657601,0.567089928110,0.034110071890
1024,17262593,16858,5,0.75,6554,0.388776841855,0.567082903703,0.034117096297
512,9687553,18921,5,0.75,7356,0.388774377676,0.567079309368,0.034120690632
512,8989697,17558,5,0.75,6826,0.388768652466,0.567070958386,0.034129041614
256,3970049,15508,5,0.75,6029,0.388767087955,0.567068676337,0.034131323663
256,4655617,18186,5,0.75,7070,0.388760585065,0.567059191005,0.034140808995
512,7939073,15506,5,0.75,6028,0.388752740875,0.567047749206,0.034152250794
256,4618241,18040,5,0.75,7013,0.388747228381,0.567039708499,0.034160291501
